title,desc,push_time,content,url
非公有制企业发生的党组织工作经费是否可以在企业所得税税前扣除？,问：非公有制企业发生的党组织工作经费是否可以在企业所得税税前扣除？,2017-11-27,答：按照《中共中央组织部 财政部 国家税务总局关于非公有制企业党组织工作经费问题的通知》(组通字〔2014〕42号)规定，根据《中华人民共和国公司法》“公司应当为党组织的活动提供必要条件”规定和文件“建立并落实税前列支制度”等要求，非公有制企业党组织工作经费纳入企业管理费列支，不超过职工年度工资薪金总额1%的部分，可以据实在企业所得税前扣除。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201711/t20171127_417499.htm
企业接受境外单位提供的修理修配劳务，代扣代缴增值税时，适用的税率或者征收率是多少？,问：企业接受境外单位提供的修理修配劳务，代扣代缴增值税时，适用的税率或者征收率是多少？,2017-11-27,答：境内企业接受境外单位或者个人在境内提供的修理修配劳务，如果境外单位或者个人在境内未设有经营机构，且没有代理人的，境内企业（购买方）应按照“修理修配劳务”适用税率代扣代缴增值税。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201711/t20171127_417496.htm
外出经营，已向经营地的国税机关填报《经营地涉税事项反馈表》，还需要向机构所在地的税务机关反馈吗？,问：我公司外出经营，已向经营地的国税机关填报《经营地涉税事项反馈表》，还需要向机构所在地的税务机关反馈吗？,2017-11-27,答：根据《国家税务总局关于创新跨区域涉税事项报验管理制度的通知》（税总发〔2017〕103号）第二条第(三)点跨区域涉税事项信息反馈规定：“纳税人跨区域经营活动结束后，应当结清经营地的国税机关、地税机关的应纳税款以及其他涉税事项，向经营地的国税机关填报《经营地涉税事项反馈表》(附件2)。”“经营地的国税机关核对《经营地涉税事项反馈表》后，将相关信息推送经营地的地税机关核对(2个工作日内完成核对并回复，实行联合办税的即时回复)，地税机关同意办结的，经营地的国税机关应当及时将相关信息反馈给机构所在地的国税机关。纳税人不需要另行向机构所在地的税务机关反馈。”,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201711/t20171127_417495.htm
我公司出口企业管理类别为三类，请问是怎么评定的？,问：我公司出口企业管理类别为三类，请问是怎么评定的？,2017-11-27,答：根据《国家税务总局关于发布修订后的<出口退（免）税企业分类管理办法>的公告》（国家税务总局公告2016年第46号）出口退(免)税企业分类管理办法第二章第六条规定如下：具有下列情形之一的出口企业，其出口企业管理类别应评定为三类：(一)自首笔申报出口退(免)税之日起至评定时未满12个月。(二)评定时纳税信用级别为C级，或尚未评价纳税信用级别。(三)上一年度累计6个月以上未申报出口退(免)税(从事对外援助、对外承包、境外投资业务的，以及出口季节性商品或出口生产周期较长的大型设备的出口企业除外)。(四)上一年度发生过违反出口退(免)税有关规定的情形，但尚未达到税务机关行政处罚标准或司法机关处理标准的。(五)存在省国家税务局规定的其他失信或风险情形。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201711/t20171127_417493.htm
红字增值税专用发票开具的金额是否可与《信息表》不一致？,问：我单位是增值税一般纳税人，因商品质量问题购买方要求全额退货，由于该发票已认证抵扣，购买方按规定填开了《开具红字增值税专用发票信息表》，但后经协商最终确认为部分退货，请问是否可依旧购买方按全额填开的《信息表》开具小于该《信息表》金额的？,2017-11-27,答：不可以，应要求购买方作废原信息表，并重新按照协商结果填开一张新的《开具红字增值税专用发票信息表》。《国家税务总局关于红字增值税发票开具有关问题的公告》（国家税务总局公告2016年第47号）第一条第（三）规定，销售方凭税务机关系统校验通过的《信息表》开具红字专用发票，在新系统中以销项负数开具。红字专用发票应与《信息表》一一对应。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201711/t20171127_417490.htm
增值税一般纳税人符合简易征收无法填报？,"问：我公司是一般纳税人，旧固定资产出售符合简易征收优惠政策,本月增值税申报3%征收率的货物报不出，怎么办？",2017-11-27,答：本月起，增值税申报系统设置了简易征收申报监控，符合简易征收条件的都需备案后才可申报。旧固定资产出售符合简易征收优惠政策规定的，也需在申报前进行优惠备案。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201711/t20171127_417489.htm
股权溢价形成的资本公积转增资本，投资方企业是否需要缴纳企业所得税？,问：股权溢价形成的资本公积转增资本，投资方企业是否需要缴纳企业所得税？,2017-10-30,答：根据《国家税务总局关于贯彻落实企业所得税法若干税收问题的通知》（国税函〔2010〕79号）规定：“四、关于股息、红利等权益性投资收益收入确认问题被投资企业将股权（票）溢价所形成的资本公积转为股本的，不作为投资方企业的股息、红利收入，投资方企业也不得增加该项长期投资的计税基础。”,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201710/t20171030_414338.htm
企业重组中，取得股权支付的原主要股东在重组一年以后转让取得的股权，是否还符合特殊性税务处理的条件？,问：企业重组中，取得股权支付的原主要股东在重组一年以后转让取得的股权，是否还符合特殊性税务处理的条件？,2017-10-30,答：根据《财政部 国家税务总局关于企业重组业务企业所得税处理若干问题的通知》（财税〔2009〕59号）规定：“ 五、企业重组同时符合下列条件的，适用特殊性税务处理规定： (五)企业重组中取得股权支付的原主要股东，在重组后连续12个月内，不得转让所取得的股权。”因此，原主要股东在重组一年后转让取得的股权，不影响其特殊性税务处理的条件。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201710/t20171030_414336.htm
企业所得税季度纳税申报表里的“本期金额”和财务报表利润表中的“本期金额”是否一致？,问：企业所得税季度纳税申报表里的“本期金额”和财务报表利润表中的“本期金额”是否一致？,2017-10-30,答：不一致。企业所得税季度申报表里的“本期金额”是指本季度金额，利润表中的“本期金额”指的是所属年度1月1日至所属月（季）度最后一天的累计数。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201710/t20171030_414333.htm
研发人员补充养老保险可以加计扣除吗？,问：研发人员补充养老保险可以加计扣除吗？,2017-10-30,答：根据《财政部 国家税务总局 科技部关于完善研究开发费用税前加计扣除政策的通知》（财税〔2015〕119号）规定：研发费用中人员人工费用的具体范围包括：直接从事研发活动人员的工资薪金、基本养老保险费、基本医疗保险费、失业保险费、工伤保险费、生育保险费和住房公积金，以及外聘研发人员的劳务费用。因此，补充养老保险不可以加计扣除。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201710/t20171030_414330.htm
我公司2016年发生的研发费支出未申请享受税前加计扣除税收优惠，该怎么办？,问：我公司2016年发生的研发费支出未申请享受税前加计扣除税收优惠，该怎么办？,2017-10-30,答：可以追溯享受并履行备案手续。《财政部 国家税务总局 科学技术部关于完善研究开发费用税前加计扣除政策的通知》（财税〔2015〕119号）规定：……五、管理事项及征管要求　4.企业符合本通知规定的研发费用加计扣除条件而在2016年1月1日以后未及时享受该项税收优惠的，可以追溯享受并履行备案手续，追溯期限最长为3年。……,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201710/t20171030_414329.htm
增值税一般纳税人，部分申报表有些数据自动生成，可以直接保存吗？,请问：我公司是一般纳税人，申报时《增值税纳税申报表附表（一）》、《本期抵税进行税额结构明细表》、《营改增税负分析测算明细表》有些数据都自己生成了，我可以直接保存吗？,2017-10-30,答: 自2017年10月申报期起，网上申报系统将根据纳税人使用编码情况，自动归集并生成《增值税纳税申报表附列资料（一）》前四列，《本期抵税进行税额结构明细表》“项目与栏次”列和前4列数据，其中，《营改增税负分析测算明细表》自动归集的数据可手工修改，后续也将对其他表格自动生成的数据增加手工修改的权限。对已使用“编码”自动生成申报表数据的表格，纳税人填报时，请根据网报系统对集成数据所做的提示，进行核对，准确申报。,http://old.nb-n-tax.gov.cn/bsfw/12366lx/rdwt/201710/t20171030_414328.htm
